frozenset([u'    i problematic']),frozenset([u'    i 3']),0.25
frozenset([u'    i 3']),frozenset([u'    i problematic']),0.333333333
frozenset([u'    i convenient 1']),frozenset([u'    i spec prior']),0.286419753
frozenset([u'    i spec prior']),frozenset([u'    i convenient 1']),0.458951533
frozenset([u'    i incomplete']),frozenset([u'    i priority 1']),0.32037037
frozenset([u'    i convenient']),frozenset([u'    i pretentious']),0.333333333
frozenset([u'    i pretentious']),frozenset([u'    i convenient']),0.333333333
frozenset([u'    i 1']),frozenset([u'    i priority']),0.333333333
frozenset([u'    i priority']),frozenset([u'    i 1']),0.25
frozenset([u'    i 1']),frozenset([u'    i inconv']),0.5
frozenset([u'    i inconv']),frozenset([u'    i 1']),0.25
frozenset([u'    i convenient 1']),frozenset([u'    i 3']),0.25
frozenset([u'    i 3']),frozenset([u'    i convenient 1']),0.5
frozenset([u'    i 3']),frozenset([u'    i pretentious']),0.333333333
frozenset([u'    i pretentious']),frozenset([u'    i 3']),0.25
frozenset([u'    i improper']),frozenset([u'    i convenient 1']),0.5
frozenset([u'    i slightly prob']),frozenset([u'    i priority']),0.333333333
frozenset([u'    i priority']),frozenset([u'    i slightly prob']),0.333333333
frozenset([u'    i critical']),frozenset([u'    i convenient']),0.333333333
frozenset([u'    i critical']),frozenset([u'    i more']),0.25
frozenset([u'    i slightly prob']),frozenset([u'    i recommended']),0.333333333
frozenset([u'    i recommended']),frozenset([u'    i slightly prob']),0.333333333
frozenset([u'    i 2']),frozenset([u'    i incomplete']),0.25
frozenset([u'    i incomplete']),frozenset([u'    i 2']),0.25
frozenset([u'    i less proper']),frozenset([u'    i priority']),0.333333333
frozenset([u'    i complete']),frozenset([u'    i pretentious']),0.333333333
frozenset([u'    i pretentious']),frozenset([u'    i complete']),0.25
frozenset([u'    i 3']),frozenset([u'    i foster']),0.25
frozenset([u'    i foster']),frozenset([u'    i 3']),0.25
frozenset([u'    i improper']),frozenset([u'    i usual']),0.333333333
frozenset([u'    i slightly prob']),frozenset([u'    i foster']),0.25
frozenset([u'    i foster']),frozenset([u'    i slightly prob']),0.333333333
frozenset([u'    i completed']),frozenset([u'    i priority']),0.333333333
frozenset([u'    i priority']),frozenset([u'    i completed']),0.25
frozenset([u'    i nonprob']),frozenset([u'    i not recom']),0.333333333
frozenset([u'    i not recom']),frozenset([u'    i nonprob']),0.333333333
frozenset([u'    i problematic']),frozenset([u'    i complete']),0.25
frozenset([u'    i complete']),frozenset([u'    i problematic']),0.333333333
frozenset([u'    i completed']),frozenset([u'    i recommended']),0.333333333
frozenset([u'    i recommended']),frozenset([u'    i completed']),0.25
frozenset([u'    i pretentious']),frozenset([u'    i incomplete']),0.25
frozenset([u'    i incomplete']),frozenset([u'    i pretentious']),0.333333333
frozenset([u'    i critical']),frozenset([u'    i pretentious']),0.333333333
frozenset([u'    i very recom']),frozenset([u'    i pretentious']),0.402439024
frozenset([u'    i pretentious']),frozenset([u'    i foster']),0.25
frozenset([u'    i foster']),frozenset([u'    i pretentious']),0.333333333
frozenset([u'    i more']),frozenset([u'    i complete']),0.25
frozenset([u'    i complete']),frozenset([u'    i more']),0.25
frozenset([u'    i 3']),frozenset([u'    i priority 1']),0.303703704
frozenset([u'    i priority 1']),frozenset([u'    i 2']),0.255977496
frozenset([u'    i 2']),frozenset([u'    i priority 1']),0.337037037
frozenset([u'    i problematic']),frozenset([u'    i incomplete']),0.25
frozenset([u'    i incomplete']),frozenset([u'    i problematic']),0.333333333
frozenset([u'    i convenient 1']),frozenset([u'    i not recom']),0.333333333
frozenset([u'    i not recom']),frozenset([u'    i convenient 1']),0.5
frozenset([u'    i convenient 1']),frozenset([u'    i recommended']),0.333333333
frozenset([u'    i recommended']),frozenset([u'    i convenient 1']),0.5
frozenset([u'    i priority 1']),frozenset([u'    i pretentious']),0.347866854
frozenset([u'    i pretentious']),frozenset([u'    i priority 1']),0.343518519
frozenset([u'    i very crit']),frozenset([u'    i not recom 1']),0.333333333
frozenset([u'    i proper']),frozenset([u'    i usual']),0.333333333
frozenset([u'    i inconv']),frozenset([u'    i not recom 1']),0.333333333
frozenset([u'    i not recom 1']),frozenset([u'    i inconv']),0.5
frozenset([u'    i usual']),frozenset([u'    i foster']),0.25
frozenset([u'    i foster']),frozenset([u'    i usual']),0.333333333
frozenset([u'    i 3']),frozenset([u'    i less conv']),0.333333333
frozenset([u'    i less conv']),frozenset([u'    i 3']),0.25
frozenset([u'    i critical']),frozenset([u'    i usual']),0.333333333
frozenset([u'    i usual']),frozenset([u'    i not recom']),0.333333333
frozenset([u'    i not recom']),frozenset([u'    i usual']),0.333333333
frozenset([u'    i critical 1']),frozenset([u'    i inconv']),0.5
frozenset([u'    i inconv']),frozenset([u'    i critical 1']),0.333333333
frozenset([u'    i very recom']),frozenset([u'    i recommended']),1
frozenset([u'    i convenient 1']),frozenset([u'    i not recom 1']),0.333333333
frozenset([u'    i not recom 1']),frozenset([u'    i convenient 1']),0.5
frozenset([u'    i very crit']),frozenset([u'    i not recom']),0.333333333
frozenset([u'    i nonprob']),frozenset([u'    i pretentious']),0.333333333
frozenset([u'    i pretentious']),frozenset([u'    i nonprob']),0.333333333
frozenset([u'    i 2']),frozenset([u'    i recommended']),0.333333333
frozenset([u'    i recommended']),frozenset([u'    i 2']),0.25
frozenset([u'    i inconv']),frozenset([u'    i less conv']),0.333333333
frozenset([u'    i less conv']),frozenset([u'    i inconv']),0.5
frozenset([u'    i proper']),frozenset([u'    i nonprob']),0.333333333
frozenset([u'    i less proper']),frozenset([u'    i completed']),0.25
frozenset([u'    i 2']),frozenset([u'    i less conv']),0.333333333
frozenset([u'    i less conv']),frozenset([u'    i 2']),0.25
frozenset([u'    i critical']),frozenset([u'    i nonprob']),0.333333333
frozenset([u'    i recommended']),frozenset([u'    i less conv']),0.333333333
frozenset([u'    i less conv']),frozenset([u'    i recommended']),0.333333333
frozenset([u'    i spec prior']),frozenset([u'    i very crit']),0.37537092
frozenset([u'    i very crit']),frozenset([u'    i spec prior']),0.585648148
frozenset([u'    i critical 1']),frozenset([u'    i priority']),0.333333333
frozenset([u'    i priority']),frozenset([u'    i critical 1']),0.333333333
frozenset([u'    i less proper']),frozenset([u'    i slightly prob']),0.333333333
frozenset([u'    i more']),frozenset([u'    i problematic']),0.333333333
frozenset([u'    i problematic']),frozenset([u'    i more']),0.25
frozenset([u'    i nonprob']),frozenset([u'    i priority']),0.333333333
frozenset([u'    i priority']),frozenset([u'    i nonprob']),0.333333333
frozenset([u'    i less proper']),frozenset([u'    i 1']),0.25
frozenset([u'    i proper']),frozenset([u'    i more']),0.25
frozenset([u'    i inconv']),frozenset([u'    i recommended']),0.333333333
frozenset([u'    i recommended']),frozenset([u'    i inconv']),0.5
frozenset([u'    i complete']),frozenset([u'    i slightly prob']),0.333333333
frozenset([u'    i slightly prob']),frozenset([u'    i complete']),0.25
frozenset([u'    i very recom']),frozenset([u'    i 1']),0.451219512
frozenset([u'    i critical 1']),frozenset([u'    i not recom 1']),0.333333333
frozenset([u'    i not recom 1']),frozenset([u'    i critical 1']),0.333333333
frozenset([u'    i proper']),frozenset([u'    i not recom']),0.333333333
frozenset([u'    i 3']),frozenset([u'    i nonprob']),0.333333333
frozenset([u'    i nonprob']),frozenset([u'    i 3']),0.25
frozenset([u'    i priority 1']),frozenset([u'    i problematic']),0.289732771
frozenset([u'    i problematic']),frozenset([u'    i priority 1']),0.286111111
frozenset([u'    i proper']),frozenset([u'    i 1']),0.25
frozenset([u'    i very recom']),frozenset([u'    i convenient']),0.634146341
frozenset([u'    i improper']),frozenset([u'    i recommended']),0.333333333
frozenset([u'    i proper']),frozenset([u'    i incomplete']),0.25
frozenset([u'    i priority 1']),frozenset([u'    i priority']),0.434599156
frozenset([u'    i priority']),frozenset([u'    i priority 1']),0.429166667
frozenset([u'    i improper']),frozenset([u'    i priority']),0.333333333
frozenset([u'    i convenient 1']),frozenset([u'    i slightly prob']),0.333333333
frozenset([u'    i slightly prob']),frozenset([u'    i convenient 1']),0.5
frozenset([u'    i proper']),frozenset([u'    i not recom 1']),0.333333333
frozenset([u'    i convenient']),frozenset([u'    i inconv']),0.5
frozenset([u'    i inconv']),frozenset([u'    i convenient']),0.333333333
frozenset([u'    i problematic']),frozenset([u'    i usual']),0.333333333
frozenset([u'    i usual']),frozenset([u'    i problematic']),0.333333333
frozenset([u'    i critical 1']),frozenset([u'    i incomplete']),0.25
frozenset([u'    i incomplete']),frozenset([u'    i critical 1']),0.333333333
frozenset([u'    i convenient 1']),frozenset([u'    i more']),0.25
frozenset([u'    i more']),frozenset([u'    i convenient 1']),0.5
frozenset([u'    i critical']),frozenset([u'    i complete']),0.25
frozenset([u'    i convenient 1']),frozenset([u'    i problematic']),0.333333333
frozenset([u'    i problematic']),frozenset([u'    i convenient 1']),0.5
frozenset([u'    i 1']),frozenset([u'    i convenient 1']),0.5
frozenset([u'    i convenient 1']),frozenset([u'    i 1']),0.25
frozenset([u'    i proper']),frozenset([u'    i convenient']),0.333333333
frozenset([u'    i 2']),frozenset([u'    i slightly prob']),0.333333333
frozenset([u'    i slightly prob']),frozenset([u'    i 2']),0.25
frozenset([u'    i spec prior']),frozenset([u'    i foster']),0.28090999
frozenset([u'    i foster']),frozenset([u'    i spec prior']),0.350617284
frozenset([u'    i critical 1']),frozenset([u'    i completed']),0.25
frozenset([u'    i completed']),frozenset([u'    i critical 1']),0.333333333
frozenset([u'    i convenient']),frozenset([u'    i recommended']),0.333333333
frozenset([u'    i recommended']),frozenset([u'    i convenient']),0.333333333
frozenset([u'    i more']),frozenset([u'    i recommended']),0.333333333
frozenset([u'    i recommended']),frozenset([u'    i more']),0.25
frozenset([u'    i problematic']),frozenset([u'    i priority']),0.333333333
frozenset([u'    i priority']),frozenset([u'    i problematic']),0.333333333
frozenset([u'    i pretentious']),frozenset([u'    i slightly prob']),0.333333333
frozenset([u'    i slightly prob']),frozenset([u'    i pretentious']),0.333333333
frozenset([u'    i more']),frozenset([u'    i critical 1']),0.333333333
frozenset([u'    i critical 1']),frozenset([u'    i more']),0.25
frozenset([u'    i 1']),frozenset([u'    i pretentious']),0.333333333
frozenset([u'    i pretentious']),frozenset([u'    i 1']),0.25
frozenset([u'    i priority 1']),frozenset([u'    i usual']),0.45100797
frozenset([u'    i usual']),frozenset([u'    i priority 1']),0.44537037
frozenset([u'    i proper']),frozenset([u'    i inconv']),0.5
frozenset([u'    i proper']),frozenset([u'    i completed']),0.25
frozenset([u'    i less proper']),frozenset([u'    i more']),0.25
frozenset([u'    i very recom']),frozenset([u'    i convenient 1']),0.664634146
frozenset([u'    i 1']),frozenset([u'    i problematic']),0.333333333
frozenset([u'    i problematic']),frozenset([u'    i 1']),0.25
frozenset([u'    i convenient 1']),frozenset([u'    i priority 1']),0.346296296
frozenset([u'    i priority 1']),frozenset([u'    i convenient 1']),0.526019691
frozenset([u'    i critical']),frozenset([u'    i 2']),0.25
frozenset([u'    i convenient 1']),frozenset([u'    i pretentious']),0.333333333
frozenset([u'    i pretentious']),frozenset([u'    i convenient 1']),0.5
frozenset([u'    i very crit']),frozenset([u'    i less conv']),0.333333333
frozenset([u'    i 2']),frozenset([u'    i nonprob']),0.333333333
frozenset([u'    i nonprob']),frozenset([u'    i 2']),0.25
frozenset([u'    i very crit']),frozenset([u'    i complete']),0.25
frozenset([u'    i 3']),frozenset([u'    i convenient']),0.333333333
frozenset([u'    i convenient']),frozenset([u'    i 3']),0.25
frozenset([u'    i very crit']),frozenset([u'    i problematic']),0.333333333
frozenset([u'    i critical']),frozenset([u'    i convenient 1']),0.5
frozenset([u'    i priority 1']),frozenset([u'    i nonprob']),0.355133615
frozenset([u'    i nonprob']),frozenset([u'    i priority 1']),0.350694444
frozenset([u'    i critical 1']),frozenset([u'    i usual']),0.333333333
frozenset([u'    i usual']),frozenset([u'    i critical 1']),0.333333333
frozenset([u'    i less proper']),frozenset([u'    i not recom']),0.333333333
frozenset([u'    i very crit']),frozenset([u'    i slightly prob']),0.333333333
frozenset([u'    i 1']),frozenset([u'    i not recom']),0.333333333
frozenset([u'    i not recom']),frozenset([u'    i 1']),0.25
frozenset([u'    i problematic']),frozenset([u'    i not recom 1']),0.333333333
frozenset([u'    i not recom 1']),frozenset([u'    i problematic']),0.333333333
frozenset([u'    i 2']),frozenset([u'    i usual']),0.333333333
frozenset([u'    i usual']),frozenset([u'    i 2']),0.25
frozenset([u'    i problematic']),frozenset([u'    i completed']),0.25
frozenset([u'    i completed']),frozenset([u'    i problematic']),0.333333333
frozenset([u'    i 1']),frozenset([u'    i less conv']),0.333333333
frozenset([u'    i less conv']),frozenset([u'    i 1']),0.25
frozenset([u'    i critical']),frozenset([u'    i 3']),0.25
frozenset([u'    i very crit']),frozenset([u'    i 2']),0.25
frozenset([u'    i critical 1']),frozenset([u'    i nonprob']),0.333333333
frozenset([u'    i nonprob']),frozenset([u'    i critical 1']),0.333333333
frozenset([u'    i critical 1']),frozenset([u'    i recommended']),0.333333333
frozenset([u'    i recommended']),frozenset([u'    i critical 1']),0.333333333
frozenset([u'    i less proper']),frozenset([u'    i convenient']),0.333333333
frozenset([u'    i very recom']),frozenset([u'    i less proper']),0.402439024
frozenset([u'    i spec prior']),frozenset([u'    i 3']),0.28090999
frozenset([u'    i 3']),frozenset([u'    i spec prior']),0.350617284
frozenset([u'    i priority 1']),frozenset([u'    i proper']),0.315049226
frozenset([u'    i proper']),frozenset([u'    i priority 1']),0.518518519
frozenset([u'    i less proper']),frozenset([u'    i complete']),0.25
frozenset([u'    i complete']),frozenset([u'    i usual']),0.333333333
frozenset([u'    i usual']),frozenset([u'    i complete']),0.25
frozenset([u'    i improper']),frozenset([u'    i 2']),0.25
frozenset([u'    i convenient 1']),frozenset([u'    i incomplete']),0.25
frozenset([u'    i incomplete']),frozenset([u'    i convenient 1']),0.5
frozenset([u'    i completed']),frozenset([u'    i 2']),0.25
frozenset([u'    i 2']),frozenset([u'    i completed']),0.25
frozenset([u'    i critical 1']),frozenset([u'    i 3']),0.25
frozenset([u'    i 3']),frozenset([u'    i critical 1']),0.333333333
frozenset([u'    i priority 1']),frozenset([u'    i recommended']),0.565400844
frozenset([u'    i recommended']),frozenset([u'    i priority 1']),0.558333333
frozenset([u'    i improper']),frozenset([u'    i problematic']),0.333333333
frozenset([u'    i critical 1']),frozenset([u'    i slightly prob']),0.333333333
frozenset([u'    i slightly prob']),frozenset([u'    i critical 1']),0.333333333
frozenset([u'    i critical']),frozenset([u'    i problematic']),0.333333333
frozenset([u'    i more']),frozenset([u'    i pretentious']),0.333333333
frozenset([u'    i pretentious']),frozenset([u'    i more']),0.25
frozenset([u'    i problematic']),frozenset([u'    i foster']),0.25
frozenset([u'    i foster']),frozenset([u'    i problematic']),0.333333333
frozenset([u'    i 2']),frozenset([u'    i spec prior']),0.298765432
frozenset([u'    i less proper']),frozenset([u'    i usual']),0.333333333
frozenset([u'    i 1']),frozenset([u'    i critical 1']),0.333333333
frozenset([u'    i critical 1']),frozenset([u'    i 1']),0.25
frozenset([u'    i spec prior']),frozenset([u'    i recommended']),0.390207715
frozenset([u'    i recommended']),frozenset([u'    i spec prior']),0.365277778
frozenset([u'    i improper']),frozenset([u'    i pretentious']),0.333333333
frozenset([u'    i more']),frozenset([u'    i foster']),0.25
frozenset([u'    i foster']),frozenset([u'    i more']),0.25
frozenset([u'    i priority 1']),frozenset([u'    i less proper']),0.315049226
frozenset([u'    i less proper']),frozenset([u'    i priority 1']),0.518518519
frozenset([u'    i proper']),frozenset([u'    i 3']),0.25
frozenset([u'    i 1']),frozenset([u'    i usual']),0.333333333
frozenset([u'    i usual']),frozenset([u'    i 1']),0.25
frozenset([u'    i 1']),frozenset([u'    i recommended']),0.333333333
frozenset([u'    i recommended']),frozenset([u'    i 1']),0.25
frozenset([u'    i spec prior']),frozenset([u'    i critical 1']),0.397626113
frozenset([u'    i critical 1']),frozenset([u'    i spec prior']),0.372222222
frozenset([u'    i spec prior']),frozenset([u'    i priority']),0.609792285
frozenset([u'    i priority']),frozenset([u'    i spec prior']),0.570833333
frozenset([u'    i critical']),frozenset([u'    i incomplete']),0.25
frozenset([u'    i priority 1']),frozenset([u'    i inconv']),0.473980309
frozenset([u'    i inconv']),frozenset([u'    i priority 1']),0.312037037
frozenset([u'    i not recom 1']),frozenset([u'    i pretentious']),0.333333333
frozenset([u'    i pretentious']),frozenset([u'    i not recom 1']),0.333333333
frozenset([u'    i 3']),frozenset([u'    i inconv']),0.5
frozenset([u'    i inconv']),frozenset([u'    i 3']),0.25
frozenset([u'    i complete']),frozenset([u'    i recommended']),0.333333333
frozenset([u'    i recommended']),frozenset([u'    i complete']),0.25
frozenset([u'    i proper']),frozenset([u'    i convenient 1']),0.5
frozenset([u'    i problematic']),frozenset([u'    i recommended']),0.333333333
frozenset([u'    i recommended']),frozenset([u'    i problematic']),0.333333333
frozenset([u'    i completed']),frozenset([u'    i not recom']),0.333333333
frozenset([u'    i not recom']),frozenset([u'    i completed']),0.25
frozenset([u'    i 2']),frozenset([u'    i not recom 1']),0.333333333
frozenset([u'    i not recom 1']),frozenset([u'    i 2']),0.25
frozenset([u'    i less proper']),frozenset([u'    i nonprob']),0.333333333
frozenset([u'    i critical']),frozenset([u'    i completed']),0.25
frozenset([u'    i pretentious']),frozenset([u'    i recommended']),0.333333333
frozenset([u'    i recommended']),frozenset([u'    i pretentious']),0.333333333
frozenset([u'    i improper']),frozenset([u'    i incomplete']),0.25
frozenset([u'    i improper']),frozenset([u'    i 1']),0.25
frozenset([u'    i less proper']),frozenset([u'    i problematic']),0.333333333
frozenset([u'    i very crit']),frozenset([u'    i incomplete']),0.25
frozenset([u'    i less proper']),frozenset([u'    i less conv']),0.333333333
frozenset([u'    i complete']),frozenset([u'    i spec prior']),0.274074074
frozenset([u'    i improper']),frozenset([u'    i slightly prob']),0.333333333
frozenset([u'    i nonprob']),frozenset([u'    i less conv']),0.333333333
frozenset([u'    i less conv']),frozenset([u'    i nonprob']),0.333333333
frozenset([u'    i usual']),frozenset([u'    i recommended']),0.333333333
frozenset([u'    i recommended']),frozenset([u'    i usual']),0.333333333
frozenset([u'    i 2']),frozenset([u'    i not recom']),0.333333333
frozenset([u'    i not recom']),frozenset([u'    i 2']),0.25
frozenset([u'    i improper']),frozenset([u'    i not recom']),0.333333333
frozenset([u'    i 3']),frozenset([u'    i not recom']),0.333333333
frozenset([u'    i not recom']),frozenset([u'    i 3']),0.25
frozenset([u'    i inconv']),frozenset([u'    i nonprob']),0.333333333
frozenset([u'    i nonprob']),frozenset([u'    i inconv']),0.5
frozenset([u'    i improper']),frozenset([u'    i complete']),0.25
frozenset([u'    i improper']),frozenset([u'    i completed']),0.25
frozenset([u'    i 3']),frozenset([u'    i complete']),0.25
frozenset([u'    i complete']),frozenset([u'    i 3']),0.25
frozenset([u'    i more']),frozenset([u'    i priority']),0.333333333
frozenset([u'    i priority']),frozenset([u'    i more']),0.25
frozenset([u'    i 3']),frozenset([u'    i not recom 1']),0.333333333
frozenset([u'    i not recom 1']),frozenset([u'    i 3']),0.25
frozenset([u'    i convenient 1']),frozenset([u'    i nonprob']),0.333333333
frozenset([u'    i nonprob']),frozenset([u'    i convenient 1']),0.5
frozenset([u'    i problematic']),frozenset([u'    i pretentious']),0.333333333
frozenset([u'    i pretentious']),frozenset([u'    i problematic']),0.333333333
frozenset([u'    i more']),frozenset([u'    i completed']),0.25
frozenset([u'    i completed']),frozenset([u'    i more']),0.25
frozenset([u'    i complete']),frozenset([u'    i not recom 1']),0.333333333
frozenset([u'    i not recom 1']),frozenset([u'    i complete']),0.25
frozenset([u'    i incomplete']),frozenset([u'    i not recom']),0.333333333
frozenset([u'    i not recom']),frozenset([u'    i incomplete']),0.25
frozenset([u'    i usual']),frozenset([u'    i less conv']),0.333333333
frozenset([u'    i less conv']),frozenset([u'    i usual']),0.333333333
frozenset([u'    i completed']),frozenset([u'    i spec prior']),0.298765432
frozenset([u'    i nonprob']),frozenset([u'    i foster']),0.25
frozenset([u'    i foster']),frozenset([u'    i nonprob']),0.333333333
frozenset([u'    i nonprob']),frozenset([u'    i recommended']),0.333333333
frozenset([u'    i recommended']),frozenset([u'    i nonprob']),0.333333333
frozenset([u'    i critical']),frozenset([u'    i foster']),0.25
frozenset([u'    i improper']),frozenset([u'    i 3']),0.25
