RFA3_YEAST,0.57,0.51,0.58,0.22,0.50,0.00,0.51,0.22,NUC
RFC2_YEAST,0.47,0.47,0.54,0.19,0.50,0.00,0.51,0.33,NUC
RFC3_YEAST,0.34,0.58,0.50,0.26,0.50,0.00,0.51,0.22,NUC
RFC4_YEAST,0.55,0.45,0.58,0.25,0.50,0.00,0.49,0.22,NUC
RFT1_YEAST,0.40,0.66,0.34,0.21,0.50,0.00,0.52,0.26,NUC
RGM1_YEAST,0.42,0.21,0.59,0.30,0.50,0.00,0.47,0.27,NUC
RIF1_YEAST,0.35,0.40,0.44,0.25,0.50,0.00,0.53,0.57,NUC
RME1_YEAST,0.45,0.49,0.57,0.25,0.50,0.00,0.48,0.22,NUC
RN12_YEAST,0.56,0.51,0.32,0.49,0.50,0.00,0.48,0.22,NUC
RN14_YEAST,0.37,0.58,0.50,0.22,0.50,0.00,0.47,0.22,NUC
RN15_YEAST,0.47,0.45,0.51,0.33,0.50,0.00,0.46,0.26,NUC
ROX1_YEAST,0.50,0.36,0.64,0.37,0.50,0.00,0.37,0.33,NUC
ROX3_YEAST,0.43,0.44,0.64,0.19,0.50,0.00,0.38,0.33,NUC
RPA9_YEAST,0.72,0.51,0.52,0.08,0.50,0.00,0.54,0.22,NUC
RPA2_YEAST,0.35,0.41,0.53,0.27,0.50,0.00,0.47,0.29,NUC
RPA1_YEAST,0.56,0.49,0.54,0.15,0.50,0.00,0.50,0.35,NUC
RPA3_YEAST,0.57,0.37,0.43,0.27,0.50,0.00,0.53,0.28,NUC
RPBX_YEAST,0.57,0.49,0.61,0.26,0.50,0.00,0.52,0.22,NUC
RPBY_YEAST,0.48,0.45,0.63,0.19,0.50,0.00,0.58,0.22,NUC
RPB2_YEAST,0.34,0.48,0.47,0.19,0.50,0.00,0.50,0.30,NUC
RPB3_YEAST,0.54,0.57,0.55,0.18,0.50,0.00,0.50,0.22,NUC
RPB4_YEAST,0.38,0.44,0.55,0.44,0.50,0.00,0.47,0.51,NUC
RPB5_YEAST,0.40,0.30,0.57,0.13,0.50,0.00,0.46,0.22,NUC
RPB6_YEAST,0.27,0.31,0.55,0.13,0.50,0.00,0.50,0.22,NUC
RPB7_YEAST,0.52,0.46,0.56,0.25,0.50,0.00,0.52,0.22,NUC
RPB8_YEAST,0.44,0.50,0.55,0.24,0.50,0.00,0.48,0.22,NUC
RPB9_YEAST,0.34,0.47,0.48,0.32,0.50,0.00,0.42,0.22,NUC
RPCX_YEAST,0.50,0.56,0.63,0.25,0.50,0.00,0.42,0.22,NUC
RPC2_YEAST,0.46,0.53,0.47,0.37,0.50,0.00,0.51,0.36,NUC
RPC9_YEAST,0.31,0.60,0.65,0.18,0.50,0.00,0.46,0.22,NUC
RPC8_YEAST,0.57,0.42,0.63,0.22,0.50,0.00,0.68,0.32,NUC
RPC6_YEAST,0.37,0.45,0.53,0.14,0.50,0.00,0.49,0.22,NUC
RPC5_YEAST,0.38,0.38,0.54,0.24,0.50,0.00,0.54,0.22,NUC
RPC4_YEAST,0.36,0.49,0.55,0.21,0.50,0.00,0.55,0.33,NUC
RPC3_YEAST,0.29,0.40,0.50,0.16,0.50,0.00,0.51,0.34,NUC
RL4B_YEAST,0.56,0.35,0.47,0.35,0.50,0.00,0.52,0.22,CYT
RL6_YEAST, 0.54,0.44,0.55,0.48,0.50,0.00,0.47,0.22,CYT
RL71_YEAST,0.35,0.39,0.56,0.20,0.50,0.00,0.49,0.41,CYT
RL9_YEAST, 0.48,0.46,0.58,0.16,0.50,0.00,0.45,0.22,CYT
RLA0_YEAST,0.48,0.55,0.48,0.10,0.50,0.00,0.55,0.22,CYT
RLA1_YEAST,0.66,0.60,0.52,0.19,0.50,0.00,0.69,0.22,CYT
RLA2_YEAST,0.69,0.54,0.55,0.23,0.50,0.00,0.73,0.22,CYT
RLA3_YEAST,0.73,0.60,0.47,0.20,0.50,0.00,0.72,0.22,CYT
RLA4_YEAST,0.78,0.82,0.56,0.21,0.50,0.00,0.69,0.22,CYT
RS6_YEAST, 0.46,0.33,0.45,0.22,0.50,0.00,0.41,0.37,CYT
R19A_YEAST,0.52,0.43,0.61,0.22,0.50,0.00,0.45,0.22,CYT
R19B_YEAST,0.52,0.43,0.61,0.22,0.50,0.00,0.45,0.22,CYT
RS41_YEAST,0.32,0.44,0.54,0.21,0.50,0.00,0.40,0.19,CYT
RS41_YEAST,0.32,0.44,0.54,0.21,0.50,0.00,0.40,0.19,CYT
RS15_YEAST,0.48,0.41,0.52,0.33,0.50,0.00,0.51,0.26,CYT
RS22_YEAST,0.46,0.39,0.54,0.22,0.50,0.00,0.48,0.25,CYT
RS22_YEAST,0.46,0.39,0.54,0.22,0.50,0.00,0.48,0.25,CYT
RS21_YEAST,0.42,0.50,0.64,0.13,0.50,0.00,0.49,0.22,CYT
R26A_YEAST,0.46,0.54,0.59,0.41,0.50,0.00,0.53,0.21,CYT
R26B_YEAST,0.46,0.54,0.59,0.41,0.50,0.00,0.53,0.21,CYT
R271_YEAST,0.39,0.65,0.57,0.19,0.50,0.00,0.44,0.25,CYT
R272_YEAST,0.39,0.65,0.57,0.19,0.50,0.00,0.43,0.25,CYT
RS28_YEAST,0.38,0.50,0.52,0.44,0.50,0.00,0.54,0.11,CYT
RS28_YEAST,0.38,0.50,0.52,0.44,0.50,0.00,0.54,0.11,CYT
RS3_YEAST, 0.51,0.52,0.58,0.17,0.50,0.00,0.47,0.28,CYT
RS31_YEAST,0.57,0.48,0.54,0.22,0.50,0.00,0.50,0.11,CYT
RS33_YEAST,0.50,0.50,0.62,0.23,0.50,0.00,0.35,0.11,CYT
RS37_YEAST,0.41,0.49,0.65,0.28,0.50,0.00,0.59,0.57,CYT
RS4E_YEAST,0.53,0.57,0.60,0.36,0.50,0.00,0.50,0.22,CYT
RS4E_YEAST,0.53,0.57,0.60,0.36,0.50,0.00,0.50,0.22,CYT
RS8_YEAST, 0.37,0.30,0.62,0.43,0.50,0.00,0.44,0.39,CYT
RS8_YEAST, 0.37,0.30,0.62,0.43,0.50,0.00,0.44,0.39,CYT
R161_YEAST,0.49,0.40,0.58,0.23,0.50,0.00,0.47,0.27,CYT
R167_YEAST,0.37,0.37,0.51,0.38,0.50,0.00,0.44,0.22,CYT
FIMB_YEAST,0.51,0.40,0.50,0.28,0.50,0.00,0.48,0.27,CYT
SAC7_YEAST,0.34,0.25,0.55,0.28,0.50,0.00,0.51,0.49,CYT
SAR1_YEAST,0.59,0.54,0.53,0.14,0.50,0.00,0.48,0.22,CYT
SC25_YEAST,0.50,0.48,0.48,0.23,0.50,0.00,0.53,0.68,CYT
PRCI_YEAST,0.56,0.42,0.52,0.14,0.50,0.00,0.51,0.22,CYT
SDHL_YEAST,0.46,0.42,0.51,0.16,0.50,0.00,0.56,0.22,CYT
SEC1_YEAST,0.60,0.51,0.49,0.18,0.50,0.00,0.53,0.38,CYT
SC13_YEAST,0.49,0.38,0.56,0.09,0.50,0.00,0.46,0.22,CYT
SC14_YEAST,0.38,0.40,0.53,0.12,0.50,0.00,0.55,0.22,CYT
SC15_YEAST,0.55,0.55,0.52,0.13,0.50,0.00,0.53,0.25,CYT
SC17_YEAST,0.46,0.44,0.58,0.17,0.50,0.00,0.55,0.22,CYT
SC18_YEAST,0.34,0.46,0.52,0.19,0.50,0.00,0.53,0.26,CYT
SLN1_YEAST,0.52,0.65,0.36,0.37,0.50,0.00,0.52,0.34,ME3
SLY4_YEAST,0.40,0.43,0.36,0.33,0.50,0.00,0.51,0.22,ME3
SNC1_YEAST,0.27,0.41,0.24,0.20,0.50,0.00,0.49,0.22,ME3
SNC2_YEAST,0.25,0.35,0.22,0.18,0.50,0.00,0.46,0.22,ME3
SNF3_YEAST,0.37,0.40,0.38,0.18,0.50,0.00,0.51,0.22,ME3
SNQ2_YEAST,0.45,0.57,0.38,0.28,0.50,0.00,0.53,0.31,ME3
SRPR_YEAST,0.55,0.46,0.47,0.15,0.50,0.00,0.47,0.22,ME3
SSO1_YEAST,0.41,0.42,0.23,0.16,0.50,0.00,0.40,0.22,ME3
SSO2_YEAST,0.25,0.42,0.21,0.14,0.50,0.00,0.41,0.22,ME3
S61G_YEAST,0.49,0.31,0.43,0.24,0.50,0.00,0.54,0.22,ME3
SST2_YEAST,0.46,0.41,0.43,0.18,0.50,0.00,0.54,0.22,ME3
DAP1_YEAST,0.32,0.36,0.28,0.38,0.50,0.00,0.50,0.40,ME3
ST14_YEAST,0.40,0.65,0.38,0.17,0.50,0.00,0.57,0.22,ME3
STE2_YEAST,0.49,0.55,0.41,0.19,0.50,0.00,0.48,0.31,ME3
STE6_YEAST,0.46,0.61,0.38,0.35,0.50,0.00,0.49,0.22,ME3
STL1_YEAST,0.36,0.50,0.39,0.23,0.50,0.00,0.50,0.22,ME3
VATA_YEAST,0.36,0.51,0.51,0.17,0.50,0.00,0.52,0.22,VAC
VM11_YEAST,0.68,0.68,0.35,0.16,0.50,0.00,0.62,0.22,VAC
VATB_YEAST,0.44,0.35,0.55,0.14,0.50,0.00,0.52,0.22,VAC
OSTB_YEAST,0.78,0.71,0.35,0.25,0.50,0.00,0.49,0.22,ME1
YAA7_YEAST,1.00,0.80,0.29,0.36,0.50,0.00,0.52,0.22,ME1
YAB8_YEAST,0.69,0.66,0.36,0.09,0.50,0.00,0.56,0.22,ME1
YAF3_YEAST,0.77,0.78,0.27,0.37,0.50,0.00,0.49,0.22,ME1
