ARG2_YEAST,0.48,0.43,0.51,0.32,0.50,0.00,0.52,0.43,NUC
ARG3_YEAST,0.41,0.46,0.59,0.19,0.50,0.00,0.58,0.27,NUC
ARO1_YEAST,0.54,0.48,0.44,0.08,0.50,0.00,0.52,0.27,CYT
AROC_YEAST,0.60,0.47,0.45,0.22,0.50,0.00,0.51,0.29,CYT
AROF_YEAST,0.34,0.46,0.57,0.09,0.50,0.00,0.55,0.22,CYT
AROG_YEAST,0.48,0.54,0.55,0.12,0.50,0.00,0.51,0.22,CYT
CHMU_YEAST,0.47,0.39,0.59,0.15,0.50,0.00,0.57,0.22,CYT
ASG2_YEAST,0.81,0.85,0.47,0.37,0.50,0.00,0.56,0.22,EXC
AST1_YEAST,0.48,0.42,0.52,0.24,0.50,0.00,0.56,0.22,CYT
ATE1_YEAST,0.58,0.51,0.49,0.27,0.50,0.00,0.57,0.29,CYT
ATM1_YEAST,0.60,0.50,0.44,0.61,0.50,0.00,0.47,0.22,MIT
ATPA_YEAST,0.45,0.55,0.54,0.66,0.50,0.00,0.47,0.22,MIT
ATPY_YEAST,0.46,0.49,0.58,0.23,0.50,0.00,0.44,0.22,MIT
ATPS_YEAST,0.49,0.42,0.56,0.55,0.50,0.00,0.42,0.25,MIT
ATPT_YEAST,0.63,0.53,0.54,0.40,0.50,0.00,0.50,0.22,MIT
ATPU_YEAST,0.50,0.54,0.53,0.54,0.50,0.00,0.51,0.27,MIT
ATPE_YEAST,0.63,0.57,0.59,0.40,0.50,0.00,0.38,0.22,MIT
ATPB_YEAST,0.43,0.57,0.51,0.49,0.50,0.00,0.48,0.22,MIT
ATPG_YEAST,0.48,0.45,0.55,0.50,0.50,0.00,0.53,0.22,MIT
ATR1_YEAST,0.28,0.58,0.21,0.13,0.50,0.00,0.51,0.22,ME3
YBR8_YEAST,0.39,0.44,0.35,0.16,0.50,0.00,0.55,0.22,ME3
BAR1_YEAST,0.80,0.63,0.45,0.29,0.50,0.00,0.51,0.22,EXC
BAS1_YEAST,0.50,0.52,0.59,0.30,0.50,0.00,0.51,0.35,NUC
BCK1_YEAST,0.42,0.47,0.52,0.41,0.50,0.00,0.53,0.32,CYT
BCK2_YEAST,0.36,0.46,0.62,0.46,0.50,0.00,0.51,0.33,CYT
KAPR_YEAST,0.40,0.45,0.56,0.20,0.50,0.00,0.45,0.22,CYT
BDF1_YEAST,0.33,0.43,0.64,0.16,0.50,0.00,0.52,0.52,NUC
BEM1_YEAST,0.49,0.61,0.49,0.25,0.50,0.00,0.50,0.28,CYT
BET1_YEAST,0.38,0.50,0.37,0.26,0.50,0.00,0.43,0.22,ME3
BIK1_YEAST,0.64,0.57,0.57,0.27,0.50,0.00,0.37,0.22,CYT
BOS1_YEAST,0.36,0.58,0.35,0.24,0.50,0.00,0.44,0.22,ME3
BSD2_YEAST,0.36,0.43,0.39,0.12,0.50,0.00,0.49,0.22,ME3
BUD5_YEAST,0.47,0.52,0.50,0.40,0.50,0.00,0.41,0.22,CYT
CAD1_YEAST,0.48,0.23,0.57,0.27,0.50,0.00,0.48,0.47,NUC
CAP2_YEAST,0.47,0.39,0.55,0.24,0.50,0.00,0.47,0.22,CYT
CAN1_YEAST,0.44,0.59,0.36,0.16,0.50,0.00,0.52,0.22,ME3
CAPA_YEAST,0.42,0.35,0.54,0.18,0.50,0.00,0.56,0.22,CYT
CAPB_YEAST,0.30,0.56,0.55,0.18,0.50,0.00,0.50,0.22,CYT
ARGI_YEAST,0.65,0.65,0.52,0.16,0.50,0.00,0.60,0.22,CYT
OAT_YEAST, 0.27,0.60,0.48,0.23,0.50,0.00,0.55,0.22,CYT
CACP_YEAST,0.45,0.41,0.50,0.46,0.50,0.50,0.50,0.27,POX
CAT8_YEAST,0.44,0.52,0.41,0.23,0.50,0.00,0.51,0.22,NUC
CBF1_YEAST,0.30,0.32,0.57,0.19,0.50,0.00,0.48,0.55,NUC
CB32_YEAST,0.40,0.44,0.49,0.47,0.50,0.00,0.49,0.27,NUC
CBF5_YEAST,0.45,0.51,0.50,0.16,0.50,0.00,0.52,1.00,NUC
ATU1_YEAST,0.54,0.55,0.34,0.31,0.50,0.00,0.54,0.22,ME3
CCL1_YEAST,0.40,0.38,0.53,0.16,0.50,0.00,0.52,0.27,NUC
CCR4_YEAST,0.53,0.51,0.55,0.05,0.50,0.00,0.45,0.25,NUC
CTPT_YEAST,0.41,0.40,0.59,0.47,0.50,0.00,0.48,0.43,CYT
CC10_YEAST,0.50,0.64,0.57,0.15,0.50,0.00,0.47,0.22,CYT
CC11_YEAST,0.40,0.62,0.52,0.31,0.50,0.00,0.49,0.31,CYT
CC12_YEAST,0.60,0.50,0.57,0.25,0.50,0.00,0.41,0.26,CYT
CC16_YEAST,0.62,0.51,0.52,0.42,0.50,0.00,0.54,0.27,NUC
CC23_YEAST,0.35,0.58,0.54,0.16,0.50,0.00,0.51,0.22,NUC
CC24_YEAST,0.34,0.54,0.50,0.21,0.50,0.00,0.54,0.31,CYT
CC25_YEAST,0.39,0.58,0.50,0.26,0.50,0.00,0.54,0.59,ME3
CC27_YEAST,0.48,0.54,0.50,0.17,0.50,0.00,0.53,0.22,NUC
CDC3_YEAST,0.29,0.32,0.58,0.15,0.50,0.00,0.50,0.30,CYT
CC31_YEAST,0.47,0.32,0.64,0.30,0.50,0.00,0.63,0.22,NUC
IF4E_YEAST,0.39,0.47,0.56,0.16,0.50,0.00,0.47,0.22,CYT
UBC3_YEAST,0.58,0.48,0.51,0.47,0.50,0.00,0.55,0.22,NUC
NOT2_YEAST,0.64,0.60,0.57,0.19,0.50,0.00,0.43,0.22,NUC
NOT1_YEAST,0.37,0.46,0.40,0.27,0.50,0.00,0.45,0.22,NUC
CC4_YEAST, 0.43,0.57,0.53,0.16,0.50,0.00,0.54,0.22,CYT
CC40_YEAST,0.28,0.37,0.61,0.09,0.50,0.00,0.52,0.55,NUC
RFC1_YEAST,0.26,0.36,0.47,0.34,0.50,0.00,0.53,0.72,NUC
CC46_YEAST,0.51,0.34,0.50,0.19,0.50,0.00,0.50,0.22,NUC
YB52_YEAST,0.58,0.50,0.50,0.12,0.50,0.00,0.48,0.25,NUC
CC6_YEAST, 0.41,0.39,0.44,0.34,0.50,0.00,0.48,0.40,NUC
CC68_YEAST,0.36,0.68,0.46,0.16,0.50,0.00,0.53,0.28,NUC
CC7_YEAST, 0.42,0.31,0.50,0.15,0.50,0.00,0.53,0.22,NUC
DNLI_YEAST,0.67,0.71,0.52,0.65,0.50,0.00,0.53,0.36,NUC
MCE1_YEAST,0.49,0.47,0.53,0.16,0.50,0.00,0.48,0.27,NUC
CHL1_YEAST,0.42,0.51,0.50,0.12,0.50,0.00,0.52,0.46,NUC
CHL4_YEAST,0.57,0.51,0.53,0.18,0.50,0.00,0.56,0.25,NUC
PSS_YEAST, 0.35,0.45,0.43,0.11,0.50,0.00,0.56,0.22,ME3
PEM1_YEAST,0.42,0.42,0.42,0.20,0.50,0.00,0.49,0.22,ME3
CHS1_YEAST,0.26,0.50,0.33,0.28,0.50,0.00,0.51,0.22,ME3
CHS2_YEAST,0.39,0.42,0.38,0.40,0.50,0.00,0.49,0.47,ME3
CHS3_YEAST,0.26,0.44,0.30,0.11,0.50,0.00,0.51,0.47,ME3
CIK1_YEAST,0.31,0.44,0.53,0.23,0.50,0.00,0.51,0.32,NUC
CISZ_YEAST,0.44,0.38,0.48,0.32,0.50,0.83,0.53,0.22,POX
KC21_YEAST,0.31,0.31,0.56,0.33,0.50,0.00,0.52,0.33,NUC
CALX_YEAST,0.75,0.70,0.38,0.27,0.50,0.00,0.49,0.22,ME1
CYPR_YEAST,0.73,0.83,0.43,0.30,0.50,0.00,0.55,0.22,ME1
CYPD_YEAST,0.78,0.74,0.58,0.25,1.00,0.00,0.53,0.22,ERL
CBPS_YEAST,0.70,0.65,0.54,0.28,0.50,0.00,0.60,0.40,VAC
CPT1_YEAST,0.47,0.54,0.37,0.14,0.50,0.00,0.50,0.22,ME3
CSG2_YEAST,0.69,0.61,0.38,0.27,0.50,0.00,0.52,0.22,ME2
DPM1_YEAST,0.54,0.42,0.41,0.16,0.50,0.00,0.52,0.22,ME2
END2_YEAST,0.78,0.70,0.32,0.23,0.50,0.00,0.53,0.22,ME1
