SIR2_YEAST,0.42,0.28,0.49,0.22,0.50,0.00,0.55,0.34,NUC
SIR3_YEAST,0.47,0.50,0.47,0.22,0.50,0.00,0.53,0.45,NUC
SIR4_YEAST,0.33,0.42,0.55,0.23,0.50,0.00,0.52,0.43,NUC
SIS1_YEAST,0.56,0.55,0.57,0.15,0.50,0.00,0.54,0.25,CYT
SIS2_YEAST,0.37,0.47,0.49,0.12,0.50,0.00,0.47,0.31,NUC
SKI3_YEAST,0.32,0.60,0.48,0.13,0.50,0.00,0.53,0.22,NUC
SKN7_YEAST,0.46,0.56,0.56,0.25,0.50,0.00,0.43,0.22,NUC
SKO1_YEAST,0.47,0.55,0.57,0.17,0.50,0.00,0.52,0.66,NUC
SLA1_YEAST,0.37,0.55,0.52,0.13,0.50,0.00,0.42,0.80,CYT
SLU7_YEAST,0.19,0.16,0.68,0.36,0.50,0.00,0.49,0.21,NUC
SLY1_YEAST,0.64,0.31,0.53,0.15,0.50,0.00,0.53,0.31,CYT
SMC1_YEAST,0.47,0.56,0.51,0.20,0.50,0.00,0.52,0.59,NUC
SMC2_YEAST,0.40,0.75,0.44,0.12,0.50,0.00,0.49,0.22,NUC
SMD1_YEAST,0.48,0.55,0.58,0.18,0.50,0.00,0.38,0.69,NUC
SMY1_YEAST,0.54,0.50,0.51,0.26,0.50,0.00,0.52,0.22,CYT
SMY2_YEAST,0.60,0.64,0.56,0.36,0.50,0.00,0.46,0.27,CYT
SNF1_YEAST,0.39,0.45,0.51,0.29,0.50,0.00,0.54,0.22,CYT
SNF2_YEAST,0.33,0.47,0.55,0.24,0.50,0.00,0.45,0.67,NUC
SNF4_YEAST,0.43,0.47,0.47,0.18,0.50,0.00,0.47,0.22,CYT
SNF5_YEAST,0.66,0.43,0.57,0.60,0.50,0.00,0.19,0.33,NUC
SNF6_YEAST,0.55,0.40,0.62,0.22,0.50,0.00,0.37,0.28,NUC
RU17_YEAST,0.33,0.46,0.60,0.18,0.50,0.00,0.51,0.26,NUC
SNP2_YEAST,0.51,0.50,0.54,0.11,0.50,0.00,0.60,0.22,NUC
YBC6_YEAST,0.54,0.60,0.57,0.17,0.50,0.00,0.44,0.22,NUC
SODC_YEAST,0.55,0.57,0.51,0.07,0.50,0.00,0.55,0.22,CYT
SOF1_YEAST,0.36,0.32,0.55,0.27,0.50,0.00,0.47,0.43,NUC
SOK1_YEAST,0.46,0.41,0.45,0.23,0.50,0.00,0.48,0.22,NUC
SON1_YEAST,0.40,0.39,0.60,0.23,0.50,0.00,0.52,0.31,NUC
RL35_YEAST,0.52,0.47,0.58,0.18,0.50,0.00,0.34,0.11,CYT
RL35_YEAST,0.52,0.47,0.58,0.18,0.50,0.00,0.34,0.11,CYT
SPA2_YEAST,0.50,0.45,0.51,0.19,0.50,0.00,0.53,0.25,CYT
SPB4_YEAST,0.57,0.55,0.51,0.18,0.50,0.00,0.51,0.43,NUC
SPK1_YEAST,0.44,0.43,0.46,0.28,0.50,0.00,0.45,0.29,NUC
SP11_YEAST,0.46,0.50,0.50,0.28,0.50,0.00,0.50,0.37,NUC
SPR1_YEAST,0.66,0.65,0.54,0.40,0.50,0.00,0.51,0.22,EXC
SS10_YEAST,0.77,0.73,0.49,0.46,0.50,0.00,0.38,0.22,EXC
SX18_YEAST,0.38,0.58,0.46,0.21,0.50,0.00,0.52,0.22,NUC
SX19_YEAST,0.32,0.68,0.51,0.16,0.50,0.83,0.55,0.22,POX
SP10_YEAST,0.27,0.46,0.52,0.17,0.50,0.00,0.49,0.44,NUC
SP14_YEAST,0.52,0.45,0.45,0.13,0.50,0.00,0.48,0.22,NUC
TF2D_YEAST,0.37,0.29,0.45,0.15,0.50,0.00,0.49,0.22,NUC
SR14_YEAST,0.61,0.50,0.61,0.21,0.50,0.00,0.55,0.54,CYT
SR54_YEAST,0.50,0.52,0.51,0.22,0.50,0.00,0.46,0.37,CYT
SR68_YEAST,0.62,0.33,0.49,0.24,0.50,0.00,0.51,0.42,CYT
SR72_YEAST,0.56,0.52,0.46,0.17,0.50,0.00,0.49,0.73,CYT
CAP_YEAST, 0.52,0.56,0.55,0.16,0.50,0.00,0.53,0.39,CYT
HS71_YEAST,0.53,0.48,0.51,0.18,0.50,0.00,0.52,0.27,CYT
HS72_YEAST,0.51,0.48,0.51,0.19,0.50,0.00,0.51,0.27,CYT
HS73_YEAST,0.51,0.48,0.51,0.26,0.50,0.00,0.51,0.27,CYT
HS74_YEAST,0.53,0.48,0.51,0.18,0.50,0.00,0.51,0.27,CYT
HS75_YEAST,0.60,0.46,0.51,0.10,0.50,0.00,0.48,0.31,CYT
HS76_YEAST,0.60,0.46,0.51,0.10,0.50,0.00,0.48,0.31,CYT
SSD1_YEAST,0.45,0.45,0.51,0.30,0.50,0.00,0.48,0.44,CYT
S120_YEAST,0.70,0.58,0.53,0.39,0.50,0.00,0.59,0.22,EXC
GBG_YEAST, 0.36,0.37,0.63,0.25,0.50,0.00,0.30,0.22,CYT
ST20_YEAST,0.30,0.45,0.55,0.19,0.50,0.00,0.53,0.40,CYT
GBB_YEAST, 0.44,0.40,0.53,0.19,0.50,0.00,0.48,0.27,CYT
STU1_YEAST,0.33,0.37,0.49,0.22,0.50,0.00,0.55,0.22,CYT
SUI1_YEAST,0.39,0.39,0.65,0.16,0.50,0.00,0.45,0.22,CYT
IF2A_YEAST,0.51,0.59,0.55,0.21,0.50,0.00,0.52,0.22,CYT
IF2B_YEAST,0.41,0.35,0.60,0.22,0.50,0.00,0.56,0.79,CYT
SUL1_YEAST,0.43,0.28,0.41,0.32,0.50,0.00,0.52,0.22,ME3
SUP1_YEAST,0.41,0.49,0.55,0.13,0.50,0.00,0.55,0.22,CYT
SUP2_YEAST,0.23,0.29,0.46,0.00,0.50,0.00,0.43,0.31,CYT
RS4_YEAST, 0.25,0.48,0.45,0.32,0.50,0.00,0.40,0.22,CYT
SYG1_YEAST,0.31,0.51,0.38,0.18,0.50,0.00,0.46,0.31,ME3
VAL1_YEAST,0.31,0.40,0.31,0.17,0.50,0.00,0.52,0.22,ME3
TRK1_YEAST,0.55,0.39,0.39,0.47,0.50,0.00,0.50,0.83,ME3
TRK2_YEAST,0.59,0.48,0.41,0.53,0.50,0.00,0.48,0.56,ME3
UBC6_YEAST,0.43,0.48,0.36,0.26,0.50,0.00,0.52,0.22,ME3
UGA4_YEAST,0.42,0.51,0.33,0.16,0.50,0.00,0.54,0.22,ME3
USO1_YEAST,0.50,0.47,0.45,0.14,0.50,0.00,0.53,0.32,ME3
VATL_YEAST,0.73,0.59,0.35,0.15,0.50,0.00,0.54,0.22,VAC
VATE_YEAST,0.60,0.37,0.52,0.15,0.50,0.00,0.55,0.26,VAC
VATC_YEAST,0.64,0.61,0.56,0.15,0.50,0.00,0.54,0.22,VAC
YAC2_YEAST,0.49,0.53,0.36,0.15,0.50,0.00,0.52,0.27,ME3
YAE2_YEAST,0.39,0.63,0.41,0.27,0.50,0.00,0.49,0.22,ME3
YAG7_YEAST,0.49,0.49,0.40,0.20,0.50,0.00,0.48,0.26,ME3
YAP3_YEAST,0.71,0.79,0.41,0.38,0.50,0.00,0.54,0.22,ME1
AP54_YEAST,0.33,0.49,0.46,0.22,0.50,0.00,0.53,0.33,ME3
ADB1_YEAST,0.47,0.41,0.46,0.18,0.50,0.00,0.53,0.22,ME3
YBE2_YEAST,0.26,0.30,0.37,0.15,0.50,0.00,0.53,0.25,ME3
YBI8_YEAST,0.45,0.50,0.43,0.16,0.50,0.00,0.52,0.28,ME3
YBT6_YEAST,0.54,0.44,0.38,0.22,0.50,0.00,0.54,0.30,ME3
YB37_YEAST,0.80,0.82,0.40,0.31,0.50,0.00,0.57,0.25,ME1
YB8I_YEAST,0.77,0.70,0.37,0.12,0.50,0.00,0.49,0.26,ME1
YCG9_YEAST,0.74,0.73,0.32,0.20,0.50,0.00,0.55,0.22,ME1
