KC22_YEAST,0.49,0.31,0.49,0.35,0.50,0.00,0.51,0.29,NUC
KC2C_YEAST,0.38,0.37,0.56,0.21,0.50,0.00,0.49,0.22,NUC
KICH_YEAST,0.39,0.40,0.53,0.67,0.50,0.00,0.47,0.22,CYT
CLC1_YEAST,0.24,0.34,0.69,0.18,0.50,0.00,0.52,0.22,CYT
CG11_YEAST,0.49,0.43,0.51,0.13,0.50,0.00,0.47,0.22,CYT
CG12_YEAST,0.54,0.38,0.52,0.18,0.50,0.00,0.48,0.22,CYT
CG13_YEAST,0.43,0.57,0.53,0.53,0.50,0.00,0.53,0.25,CYT
CALM_YEAST,0.48,0.64,0.61,0.23,0.50,0.00,0.60,0.22,CYT
KCC1_YEAST,0.31,0.55,0.52,0.17,0.50,0.00,0.52,0.22,CYT
KCC2_YEAST,0.32,0.57,0.50,0.15,0.50,0.00,0.53,0.22,CYT
P2B1_YEAST,0.32,0.42,0.52,0.24,0.50,0.00,0.60,0.22,CYT
P2B2_YEAST,0.59,0.50,0.52,0.28,0.50,0.00,0.55,0.25,CYT
CALB_YEAST,0.37,0.42,0.51,0.11,0.50,0.00,0.57,0.22,CYT
CYB_YEAST, 0.61,0.72,0.31,0.33,0.50,0.00,0.56,0.22,MIT
COFI_YEAST,0.44,0.42,0.60,0.21,0.50,0.00,0.57,0.22,CYT
COQ1_YEAST,0.52,0.51,0.51,0.54,0.50,0.00,0.55,0.27,MIT
COQ2_YEAST,0.63,0.56,0.45,0.58,0.50,0.00,0.51,0.22,MIT
COQ3_YEAST,0.52,0.56,0.54,0.53,0.50,0.00,0.45,0.22,MIT
UCR1_YEAST,0.58,0.58,0.58,0.49,0.50,0.00,0.49,0.26,MIT
CARA_YEAST,0.53,0.51,0.46,0.28,0.50,0.00,0.48,0.22,CYT
CARB_YEAST,0.35,0.66,0.49,0.21,0.50,0.00,0.54,0.25,CYT
CYPH_YEAST,0.52,0.40,0.60,0.12,0.50,0.00,0.55,0.22,CYT
CYPB_YEAST,0.77,0.79,0.58,0.23,0.50,0.00,0.48,0.22,EXC
CRM1_YEAST,0.56,0.52,0.48,0.17,0.50,0.00,0.46,0.22,NUC
R141_YEAST,0.57,0.41,0.59,0.24,0.50,0.00,0.40,0.22,CYT
R142_YEAST,0.56,0.41,0.58,0.21,0.50,0.00,0.42,0.22,CYT
CSE1_YEAST,0.58,0.56,0.45,0.12,0.50,0.00,0.51,0.22,NUC
CSE2_YEAST,0.53,0.38,0.66,0.25,0.50,0.00,0.43,0.22,NUC
YKE9_YEAST,0.34,0.36,0.54,0.11,0.50,0.00,0.36,0.21,NUC
CATA_YEAST,0.37,0.53,0.60,0.19,0.50,0.50,0.42,0.22,POX
CB33_YEAST,0.41,0.45,0.53,0.17,0.50,0.00,0.51,0.25,NUC
CTK1_YEAST,0.31,0.46,0.54,0.52,0.50,0.00,0.50,0.34,NUC
CTR1_YEAST,0.36,0.37,0.33,0.14,0.50,0.00,0.57,0.31,ME3
CHI1_YEAST,0.82,0.78,0.49,0.23,0.50,0.00,0.46,0.22,EXC
CHI2_YEAST,0.82,0.75,0.54,0.23,0.50,0.00,0.46,0.22,EXC
CATT_YEAST,0.41,0.51,0.58,0.15,0.50,0.00,0.45,0.27,CYT
MTC_YEAST, 0.38,0.51,0.75,0.17,0.50,0.00,0.55,0.22,CYT
MTC_YEAST, 0.38,0.51,0.75,0.17,0.50,0.00,0.55,0.22,CYT
RL2A_YEAST,0.45,0.27,0.57,0.36,0.50,0.00,0.52,0.18,CYT
CYAA_YEAST,0.20,0.26,0.52,0.14,0.50,0.00,0.53,0.44,CYT
CYS3_YEAST,0.51,0.53,0.55,0.14,0.50,0.00,0.51,0.22,CYT
DAL4_YEAST,0.55,0.42,0.34,0.30,0.50,0.00,0.52,0.22,ME3
DAL5_YEAST,0.34,0.42,0.30,0.23,0.50,0.00,0.53,0.22,ME3
MASZ_YEAST,0.44,0.53,0.52,0.23,0.50,0.83,0.51,0.22,POX
DA80_YEAST,0.59,0.58,0.56,0.21,0.50,0.00,0.54,0.33,NUC
DA81_YEAST,0.39,0.28,0.46,0.12,0.50,0.00,0.41,0.22,NUC
DA82_YEAST,0.56,0.43,0.54,0.16,0.50,0.00,0.50,0.22,NUC
DAP2_YEAST,0.36,0.68,0.38,0.08,0.50,0.00,0.53,0.25,VAC
DATI_YEAST,0.27,0.36,0.60,0.33,0.50,0.00,0.37,0.31,NUC
DBF4_YEAST,0.35,0.40,0.59,0.22,0.50,0.00,0.47,0.37,NUC
DBP1_YEAST,0.42,0.32,0.50,0.21,0.50,0.00,0.51,0.22,NUC
DBP2_YEAST,0.23,0.20,0.53,0.20,0.50,0.00,0.44,0.22,NUC
DBR1_YEAST,0.55,0.54,0.56,0.22,0.50,0.00,0.50,0.37,NUC
DED1_YEAST,0.36,0.24,0.49,0.16,0.50,0.00,0.51,0.22,NUC
DEP1_YEAST,0.38,0.48,0.59,0.22,0.50,0.00,0.46,0.22,CYT
DYR_YEAST, 0.80,0.46,0.50,0.15,0.50,0.00,0.53,0.22,CYT
DYHC_YEAST,0.60,0.56,0.47,0.20,0.50,0.00,0.50,0.38,NUC
DHH1_YEAST,0.41,0.24,0.54,0.26,0.50,0.00,0.41,0.22,NUC
DMC1_YEAST,0.43,0.39,0.54,0.14,0.50,0.00,0.47,0.22,NUC
DPB2_YEAST,0.50,0.51,0.52,0.09,0.50,0.00,0.48,0.25,NUC
DPB3_YEAST,0.53,0.61,0.52,0.21,0.50,0.00,0.55,0.30,NUC
SYDC_YEAST,0.46,0.35,0.53,0.16,0.50,0.00,0.51,0.29,CYT
DRS1_YEAST,0.46,0.43,0.49,0.79,0.50,0.00,0.49,0.63,NUC
ATC4_YEAST,0.51,0.55,0.35,0.16,0.50,0.00,0.51,0.47,ME3
DSS4_YEAST,0.56,0.52,0.55,0.19,0.50,0.00,0.54,0.22,CYT
TFS2_YEAST,0.61,0.30,0.59,0.12,0.50,0.00,0.49,0.27,NUC
DUN1_YEAST,0.37,0.53,0.46,0.23,0.50,0.00,0.47,0.22,NUC
DUR3_YEAST,0.83,0.58,0.33,0.04,0.50,0.00,0.53,0.22,ME2
EF1B_YEAST,0.39,0.45,0.53,0.18,0.50,0.00,0.54,0.22,CYT
EF2_YEAST, 0.52,0.54,0.50,0.21,0.50,0.00,0.48,0.30,CYT
EGD1_YEAST,0.35,0.39,0.57,0.11,0.50,0.00,0.48,0.22,NUC
ATN2_YEAST,0.36,0.49,0.30,0.22,0.50,0.00,0.52,0.31,ME3
END3_YEAST,0.55,0.46,0.53,0.11,0.50,0.00,0.52,0.48,CYT
ENO1_YEAST,0.45,0.56,0.54,0.32,0.50,0.00,0.57,0.22,CYT
ENO2_YEAST,0.45,0.56,0.53,0.32,0.50,0.00,0.57,0.22,CYT
EPT1_YEAST,0.29,0.43,0.40,0.15,0.50,0.00,0.53,0.22,ME3
ERD1_YEAST,0.52,0.75,0.37,0.14,0.50,0.00,0.46,0.22,ME3
ERD2_YEAST,0.71,0.56,0.39,0.27,0.50,0.00,0.52,0.22,ME2
ERG1_YEAST,0.58,0.60,0.43,0.12,0.50,0.00,0.55,0.22,ME3
THIL_YEAST,0.54,0.65,0.49,0.34,0.50,0.00,0.52,0.22,CYT
CP51_YEAST,0.57,0.59,0.44,0.16,0.50,0.00,0.52,0.22,ME2
KIME_YEAST,0.59,0.58,0.46,0.19,0.50,0.00,0.56,0.27,CYT
ERG2_YEAST,0.92,0.61,0.40,0.22,0.50,0.00,0.54,0.22,ME2
FPPS_YEAST,0.55,0.56,0.45,0.14,0.50,0.00,0.54,0.22,CYT
ER24_YEAST,0.63,0.61,0.41,0.22,0.50,0.00,0.51,0.22,ME3
ERG3_YEAST,0.58,0.53,0.38,0.18,0.50,0.00,0.52,0.22,ME3
ERG4_YEAST,0.36,0.46,0.43,0.19,0.50,0.00,0.48,0.22,ME3
ERG6_YEAST,0.32,0.47,0.55,0.12,0.50,0.00,0.52,0.22,CYT
ERG7_YEAST,0.34,0.38,0.45,0.19,0.50,0.00,0.51,0.22,ME2
FDFT_YEAST,0.53,0.68,0.42,0.19,0.50,0.00,0.53,0.22,ME3
ESP1_YEAST,0.55,0.46,0.46,0.31,0.50,0.00,0.58,0.48,NUC
EST1_YEAST,0.35,0.60,0.47,0.13,0.50,0.00,0.52,0.43,NUC
EUG1_YEAST,0.77,0.80,0.51,0.40,1.00,0.00,0.54,0.22,ERL
FCY2_YEAST,0.46,0.35,0.33,0.17,0.50,0.00,0.55,0.22,ME3
FET3_YEAST,0.54,0.55,0.42,0.22,0.50,0.00,0.48,0.22,ME3
FET4_YEAST,0.39,0.44,0.28,0.12,0.50,0.00,0.46,0.27,ME3
FHL1_YEAST,0.33,0.44,0.49,0.08,0.50,0.00,0.48,0.49,NUC
FKB2_YEAST,0.74,0.72,0.47,0.25,0.50,0.00,0.57,0.22,ME1
FKB3_YEAST,0.54,0.57,0.52,0.19,0.50,0.00,0.59,0.67,NUC
FPS1_YEAST,0.42,0.52,0.40,0.17,0.50,0.00,0.50,0.26,ME3
FRE1_YEAST,0.91,0.77,0.34,0.47,0.50,0.00,0.52,0.31,ME1
FU34_YEAST,0.37,0.34,0.32,0.22,0.50,0.00,0.56,0.22,ME3
FUS1_YEAST,0.84,0.66,0.36,0.78,0.50,0.00,0.49,0.50,ME1
FZF1_YEAST,0.37,0.43,0.62,0.27,0.50,0.00,0.48,0.22,NUC
GALY_YEAST,0.56,0.59,0.53,0.16,0.50,0.00,0.24,0.42,NUC
GAL4_YEAST,0.44,0.44,0.49,0.15,0.50,0.00,0.46,0.27,NUC
GAL8_YEAST,0.60,0.60,0.49,0.30,0.50,0.00,0.53,0.22,NUC
GAR1_YEAST,0.35,0.68,0.57,0.40,0.50,0.00,0.53,0.36,NUC
GAS1_YEAST,0.70,0.69,0.43,0.33,0.50,0.00,0.58,0.22,ME1
GBP2_YEAST,0.23,0.30,0.58,0.22,0.50,0.00,0.48,0.27,NUC
GCN4_YEAST,0.56,0.54,0.59,0.14,0.50,0.00,0.52,0.27,NUC
GCN5_YEAST,0.31,0.31,0.54,0.18,0.50,0.00,0.52,0.29,NUC
GCR1_YEAST,0.27,0.51,0.47,0.35,0.50,0.00,0.49,0.28,NUC
GCR2_YEAST,0.54,0.56,0.57,0.18,0.50,0.00,0.45,0.25,NUC
GCR3_YEAST,0.17,0.38,0.45,0.09,0.50,0.00,0.54,0.27,NUC
GCS1_YEAST,0.43,0.51,0.54,0.15,0.50,0.00,0.45,0.26,NUC
GLN3_YEAST,0.43,0.54,0.58,0.16,0.50,0.00,0.50,0.36,NUC
YJ64_YEAST,0.85,0.85,0.30,0.31,0.50,0.00,0.55,0.42,ME1
AMPL_YEAST,0.42,0.32,0.48,0.16,0.50,0.00,0.55,0.22,VAC
PE12_YEAST,0.28,0.46,0.26,0.18,0.50,0.00,0.39,0.22,VAC
