SRB6_YEAST,0.55,0.47,0.53,0.20,0.50,0.00,0.40,0.22,NUC
SCA1_YEAST,0.47,0.32,0.51,0.24,0.50,0.00,0.54,0.27,NUC
SRD1_YEAST,0.53,0.25,0.59,0.27,0.50,0.00,0.45,0.26,NUC
RCC_YEAST, 0.31,0.50,0.54,0.32,0.50,0.00,0.53,0.31,NUC
SRPI_YEAST,0.25,0.33,0.48,0.18,0.50,0.00,0.42,0.33,NUC
SSB1_YEAST,0.44,0.39,0.63,0.11,0.50,0.00,0.49,0.26,NUC
RA25_YEAST,0.38,0.42,0.47,0.12,0.50,0.00,0.47,0.53,NUC
SSN6_YEAST,0.19,0.66,0.60,0.14,0.50,0.00,0.20,0.25,NUC
AMYH_YEAST,0.83,0.81,0.45,0.38,0.50,0.00,0.40,0.26,EXC
ST12_YEAST,0.38,0.51,0.56,0.21,0.50,0.00,0.48,0.31,NUC
STE5_YEAST,0.45,0.57,0.52,0.21,0.50,0.00,0.54,0.38,NUC
STH1_YEAST,0.66,0.65,0.53,0.17,0.50,0.00,0.47,0.66,NUC
STP1_YEAST,0.48,0.54,0.56,0.29,0.50,0.00,0.51,0.43,NUC
TF2B_YEAST,0.58,0.64,0.42,0.30,0.50,0.00,0.54,0.22,NUC
INV1_YEAST,0.74,0.82,0.46,0.24,0.50,0.00,0.50,0.31,EXC
INV2_YEAST,0.74,0.82,0.46,0.24,0.50,0.00,0.48,0.22,EXC
SUG1_YEAST,0.58,0.37,0.58,0.16,0.50,0.00,0.51,0.22,NUC
RS11_YEAST,0.38,0.34,0.55,0.44,0.50,0.00,0.48,0.26,CYT
ADR6_YEAST,0.48,0.17,0.37,0.33,0.50,0.00,0.44,0.36,NUC
SWI3_YEAST,0.47,0.47,0.50,0.19,0.50,0.00,0.51,0.26,NUC
SWI4_YEAST,0.55,0.38,0.52,0.16,0.50,0.00,0.49,0.64,NUC
SWI5_YEAST,0.41,0.39,0.61,0.17,0.50,0.00,0.50,0.61,NUC
SWI6_YEAST,0.41,0.56,0.53,0.16,0.50,0.00,0.55,0.26,NUC
TAL1_YEAST,0.63,0.64,0.49,0.20,0.50,0.00,0.52,0.25,CYT
TBF1_YEAST,0.44,0.65,0.49,0.16,0.50,0.00,0.48,0.31,NUC
RL3_YEAST, 0.48,0.44,0.46,0.37,0.50,0.00,0.46,0.36,CYT
TCPA_YEAST,0.50,0.49,0.46,0.22,0.50,0.00,0.53,0.25,CYT
TCPE_YEAST,0.62,0.42,0.47,0.16,0.50,0.00,0.52,0.22,CYT
TCPB_YEAST,0.50,0.45,0.52,0.18,0.50,0.00,0.52,0.22,CYT
TCPG_YEAST,0.59,0.51,0.47,0.21,0.50,0.00,0.47,0.22,CYT
TCPD_YEAST,0.39,0.47,0.49,0.20,0.50,0.00,0.53,0.26,CYT
TCPZ_YEAST,0.49,0.48,0.52,0.24,0.50,0.00,0.50,0.22,CYT
G3P1_YEAST,0.59,0.48,0.49,0.42,0.50,0.00,0.52,0.22,CYT
G3P2_YEAST,0.57,0.35,0.50,0.43,0.50,0.00,0.53,0.22,CYT
G3P3_YEAST,0.61,0.52,0.50,0.44,0.50,0.00,0.53,0.22,CYT
TF3B_YEAST,0.49,0.51,0.52,0.13,0.50,0.00,0.51,0.33,NUC
TEC1_YEAST,0.45,0.40,0.56,0.15,0.50,0.00,0.52,0.22,NUC
EF1A_YEAST,0.63,0.43,0.48,0.11,0.50,0.00,0.51,0.22,CYT
EF1A_YEAST,0.63,0.43,0.48,0.11,0.50,0.00,0.51,0.22,CYT
EF1G_YEAST,0.52,0.45,0.53,0.34,0.50,0.00,0.52,0.44,CYT
EF1H_YEAST,0.54,0.48,0.55,0.33,0.50,0.00,0.55,0.40,CYT
T2EA_YEAST,0.55,0.79,0.45,0.25,0.50,0.00,0.51,0.22,NUC
YK42_YEAST,0.58,0.51,0.63,0.20,0.50,0.00,0.50,0.42,NUC
TFB1_YEAST,0.63,0.58,0.57,0.10,0.50,0.00,0.52,0.33,NUC
TFC1_YEAST,0.54,0.67,0.56,0.15,0.50,0.00,0.57,0.33,NUC
TF3A_YEAST,0.41,0.59,0.65,0.14,0.50,0.00,0.49,0.33,NUC
TFC3_YEAST,0.47,0.38,0.50,0.15,0.50,0.00,0.49,0.47,NUC
TFC4_YEAST,0.33,0.17,0.52,0.13,0.50,0.00,0.51,0.75,NUC
DKA1_YEAST,0.42,0.50,0.59,0.17,0.50,0.00,0.51,0.22,CYT
THRC_YEAST,0.54,0.55,0.55,0.40,0.50,0.00,0.53,0.22,CYT
SYTC_YEAST,0.31,0.31,0.57,0.15,0.50,0.00,0.50,0.22,CYT
IF4A_YEAST,0.38,0.42,0.50,0.19,0.50,0.00,0.44,0.22,CYT
IF1A_YEAST,0.33,0.36,0.62,0.26,0.50,0.00,0.55,0.22,CYT
IF4A_YEAST,0.38,0.42,0.50,0.19,0.50,0.00,0.44,0.22,CYT
TIF3_YEAST,0.47,0.56,0.58,0.19,0.50,0.00,0.44,0.64,CYT
IF41_YEAST,0.32,0.32,0.52,0.18,0.50,0.00,0.48,0.34,CYT
IF42_YEAST,0.28,0.27,0.50,0.14,0.50,0.00,0.50,0.28,CYT
IF5_YEAST, 0.41,0.46,0.57,0.25,0.50,0.00,0.57,0.38,CYT
IF52_YEAST,0.44,0.54,0.51,0.16,0.50,0.00,0.58,0.22,CYT
IF51_YEAST,0.44,0.55,0.51,0.16,0.50,0.00,0.60,0.22,CYT
TP20_YEAST,0.40,0.56,0.53,0.15,0.50,0.00,0.49,0.22,CYT
TKT1_YEAST,0.58,0.55,0.51,0.13,0.50,0.00,0.52,0.22,CYT
TKT2_YEAST,0.55,0.69,0.51,0.12,0.50,0.00,0.51,0.22,CYT
TYSY_YEAST,0.47,0.46,0.53,0.12,0.50,0.00,0.51,0.25,NUC
TOA1_YEAST,0.57,0.29,0.63,0.22,0.50,0.00,0.49,0.27,NUC
TPIS_YEAST,0.44,0.49,0.49,0.27,0.50,0.00,0.52,0.22,CYT
KAPA_YEAST,0.25,0.26,0.53,0.17,0.50,0.00,0.45,0.22,CYT
KAPB_YEAST,0.49,0.46,0.54,0.18,0.50,0.00,0.35,0.22,CYT
KAPC_YEAST,0.42,0.37,0.54,0.17,0.50,0.00,0.51,0.22,CYT
TPM1_YEAST,0.42,0.45,0.75,0.21,0.50,0.00,0.48,0.22,CYT
TPM2_YEAST,0.39,0.45,0.75,0.17,0.50,0.00,0.51,0.22,CYT
TPS1_YEAST,0.63,0.54,0.53,0.27,0.50,0.00,0.49,0.22,CYT
TPS2_YEAST,0.54,0.43,0.48,0.27,0.50,0.00,0.44,0.41,CYT
TPS3_YEAST,0.40,0.44,0.50,0.13,0.50,0.00,0.52,0.39,CYT
TRPF_YEAST,0.62,0.60,0.54,0.22,0.50,0.00,0.54,0.27,CYT
TRPE_YEAST,0.33,0.46,0.53,0.12,0.50,0.00,0.50,0.27,CYT
TRPG_YEAST,0.57,0.36,0.51,0.25,0.50,0.00,0.54,0.25,CYT
TRPD_YEAST,0.45,0.76,0.51,0.25,0.50,0.00,0.59,0.22,CYT
TRP_YEAST, 0.48,0.44,0.51,0.24,0.50,0.00,0.49,0.22,CYT
TSA_YEAST, 0.59,0.64,0.44,0.26,0.50,0.00,0.50,0.22,CYT
TTP1_YEAST,0.79,0.62,0.35,0.35,0.50,0.00,0.60,0.28,ME2
VATX_YEAST,0.48,0.58,0.58,0.12,0.50,0.00,0.49,0.22,VAC
VATF_YEAST,0.65,0.58,0.53,0.21,0.50,0.00,0.51,0.22,VAC
VATD_YEAST,0.48,0.49,0.49,0.26,0.50,0.00,0.39,0.27,VAC
YAG3_YEAST,0.88,0.75,0.41,0.36,0.50,0.00,0.43,0.22,ME2
YBY2_YEAST,0.22,0.53,0.36,0.22,0.50,0.00,0.54,0.31,ME3
YB30_YEAST,0.43,0.41,0.37,0.18,0.50,0.00,0.54,0.31,ME3
YB33_YEAST,0.46,0.59,0.38,0.12,0.50,0.00,0.50,0.22,ME3
YB54_YEAST,0.40,0.40,0.43,0.19,0.50,0.83,0.48,0.22,POX
YB72_YEAST,0.57,0.52,0.46,0.20,0.50,0.83,0.52,0.41,POX
YB91_YEAST,0.43,0.60,0.40,0.12,0.50,0.00,0.49,0.29,ME3
YB8G_YEAST,0.65,0.62,0.26,0.33,0.50,0.00,0.55,0.22,ME3
YCFI_YEAST,0.47,0.61,0.32,0.27,0.50,0.00,0.50,0.30,ME3
YCK1_YEAST,0.71,0.51,0.49,0.23,0.50,0.00,0.30,0.32,ME2
YCD8_YEAST,0.30,0.68,0.41,0.17,0.50,0.00,0.51,0.22,ME3
YCH0_YEAST,0.55,0.35,0.36,0.29,0.50,0.00,0.51,0.22,ME3
YCQ0_YEAST,0.35,0.32,0.31,0.16,0.50,0.00,0.56,0.22,ME3
YCQ7_YEAST,0.67,0.61,0.39,0.24,0.50,0.00,0.51,0.22,ME3
YCR8_YEAST,0.39,0.56,0.34,0.18,0.50,0.00,0.49,0.22,ME3
YCS4_YEAST,0.51,0.38,0.42,0.21,0.50,0.00,0.46,0.34,ME3
YCT8_YEAST,0.32,0.45,0.39,0.14,0.50,0.00,0.45,0.22,ME3
YCV1_YEAST,0.75,0.73,0.35,0.33,0.50,0.00,0.49,0.28,ME1
YCY8_YEAST,0.28,0.48,0.36,0.16,0.50,0.00,0.53,0.22,ME3
YD66_YEAST,0.52,0.65,0.36,0.26,0.50,0.00,0.44,0.22,ME3
YEA6_YEAST,0.42,0.71,0.45,0.15,0.50,0.00,0.48,0.22,ME3
YHB7_YEAST,0.83,0.94,0.32,0.21,0.50,0.00,0.51,0.22,ME1
YHK5_YEAST,0.92,0.66,0.52,0.23,0.50,0.00,0.53,0.22,ME1
YHQ1_YEAST,0.72,0.73,0.41,0.28,0.50,0.00,0.44,0.22,ME1
